Time,Agent,x,y,z,Action
00:00:07,1,3.437208,-0.01999974,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:09,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:20,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:23,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:25,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:28,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:31,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:33,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:36,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:38,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:41,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:43,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:46,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:49,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:51,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:54,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:56,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:00:59,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:01,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:04,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:06,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:09,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:12,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:14,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:16,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:19,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:22,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:24,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:27,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:29,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:32,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:34,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:37,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:39,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:42,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:44,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:47,1,4.658418,-0.03131533,0.5052,Grab_Ingredients_Grab_Ingredients,
00:01:50,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:01:52,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:01:55,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:01:57,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:00,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:03,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:05,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:07,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:10,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:13,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:15,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:18,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:20,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:23,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:25,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:28,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:31,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:33,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:36,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:38,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:41,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:43,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:46,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:48,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:51,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:53,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:56,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:02:58,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:01,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:04,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:06,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:09,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:12,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:14,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:17,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:19,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:22,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:25,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:27,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:30,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:32,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:35,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:37,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:40,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:42,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:45,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:47,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:50,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:56,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:03:59,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:01,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:03,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:06,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:08,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:11,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:17,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:20,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:22,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:25,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:27,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:30,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:32,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:35,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:37,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:40,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:42,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:49,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:51,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:53,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:56,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:04:59,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:01,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:04,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:06,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:09,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:11,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:14,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:16,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:19,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:21,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:24,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:26,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:29,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:31,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:34,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:37,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:39,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:42,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:44,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:47,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:49,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:52,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:54,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:05:57,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:00,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:02,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:04,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:07,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:10,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:12,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:15,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:17,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:20,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:22,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:25,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:27,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:30,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:32,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:35,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:38,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:40,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:43,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:45,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:48,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:50,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:53,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:55,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:06:58,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:01,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:03,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:06,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:08,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:11,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:13,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:16,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:19,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:21,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:24,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:26,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:29,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:32,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:34,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:36,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:39,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:42,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:44,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:47,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:49,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:52,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:54,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:57,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:07:59,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:01,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:04,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:06,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:12,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:15,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:17,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:20,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:23,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:25,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:28,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:30,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:33,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:35,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:38,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
00:08:40,1,4.658418,-0.03131533,0.5052,Make_Tea_Make_Tea,
